file,row,field,before,after,reason
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,298,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\68fcd04c343c408db5acce03b38c2e1e.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\68fcd04c343c408db5acce03b38c2e1e.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,299,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\6a0da094696816e8ccc92c81602173d1.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\6a0da094696816e8ccc92c81602173d1.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,300,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\6a53a62b736fb59c4e2c35f99778656f.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\6a53a62b736fb59c4e2c35f99778656f.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,301,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\6ada6149fec45a9046dbfe15e3459ec8.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\6ada6149fec45a9046dbfe15e3459ec8.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,302,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\6b49f9a611fb606933242b3409569497.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\6b49f9a611fb606933242b3409569497.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,303,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\6bb053f269fb54485e70eb65424578f3.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\6bb053f269fb54485e70eb65424578f3.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,304,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\6bfb85750420c5ee853ad5372dcfbd76.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\6bfb85750420c5ee853ad5372dcfbd76.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,305,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\6c45f970e82a55ffca6f7259d82197e7.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\6c45f970e82a55ffca6f7259d82197e7.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,306,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\6c52edbfaea1be8334fd862161a8f4e4.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\6c52edbfaea1be8334fd862161a8f4e4.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,307,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\6c7235e58f45b35fa517bb1a855f7504.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\6c7235e58f45b35fa517bb1a855f7504.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,308,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\6d3cd7503968e1d95d46dccb35e6b617.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\6d3cd7503968e1d95d46dccb35e6b617.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,309,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\6d5acf3f8a973a26844d617fffe72998.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\6d5acf3f8a973a26844d617fffe72998.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,310,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\6db88a54762f5e34ce31d2f43deb812d.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\6db88a54762f5e34ce31d2f43deb812d.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,311,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\6e224b4caf02b51618bda425011636f2.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\6e224b4caf02b51618bda425011636f2.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,312,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\6f8e0af5fff2c4c45f6eb841a4221235.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\6f8e0af5fff2c4c45f6eb841a4221235.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,313,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\70050ec61a0f61030b7ce001eab0fefa.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\70050ec61a0f61030b7ce001eab0fefa.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,314,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\70485d0ffe6e2b1d90b6127c5c023f18.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\70485d0ffe6e2b1d90b6127c5c023f18.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,315,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\717b848dae42dc6c33d6d3a5754e690b.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\717b848dae42dc6c33d6d3a5754e690b.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,316,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\71cfb66b2166800fae0283d2f28b0902.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\71cfb66b2166800fae0283d2f28b0902.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,317,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\72a03107b8c5fffea70fb4d36ebeecb8.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\72a03107b8c5fffea70fb4d36ebeecb8.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,318,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\74292e695d6b5868b89acf26363ee93e.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\74292e695d6b5868b89acf26363ee93e.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,319,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\7444ecc98d1984f4e864b265857bda11.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\7444ecc98d1984f4e864b265857bda11.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,320,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\7486840374f87cde690928d1b33aa97c.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\7486840374f87cde690928d1b33aa97c.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,321,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\7540b357c67f2049cc0b8808fa2b91fc.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\7540b357c67f2049cc0b8808fa2b91fc.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,322,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\75de97fbdf15aa3e1927a97ff9479327.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\75de97fbdf15aa3e1927a97ff9479327.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,323,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\7664d4a022c8ca9a94c0bb8adb48209c.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\7664d4a022c8ca9a94c0bb8adb48209c.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,324,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\76a8a1a491e23dc44e0c33654f10c632.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\76a8a1a491e23dc44e0c33654f10c632.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,325,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\76daa0fd9fc0346e09cbcc7ac90c9fb1.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\76daa0fd9fc0346e09cbcc7ac90c9fb1.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,326,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\7705b3f3b2a3a2de67e579119f53466e.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\7705b3f3b2a3a2de67e579119f53466e.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,327,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\77721a660a5784c2b244167443f1bc26.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\77721a660a5784c2b244167443f1bc26.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,328,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\77a86229631c04f92af02336b28db006.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\77a86229631c04f92af02336b28db006.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,329,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\77f4f19048695b17ba4194ae3b9bea8a.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\77f4f19048695b17ba4194ae3b9bea8a.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,330,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\79af351d135ae05867a85d509082f530.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\79af351d135ae05867a85d509082f530.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,331,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\79e8d10895b6cd7b1fca87139719b63a.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\79e8d10895b6cd7b1fca87139719b63a.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,332,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\7b30d37b73be405bfd91ed5e2d46c473.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\7b30d37b73be405bfd91ed5e2d46c473.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,333,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\7c3eb59ae4e838ad4632fe96c25bcdf4.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\7c3eb59ae4e838ad4632fe96c25bcdf4.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,334,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\7cf206f4cfa9f72eb70cd9d5d9200185.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\7cf206f4cfa9f72eb70cd9d5d9200185.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,335,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\7d3e79d32d233140b7e30880739a42c4.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\7d3e79d32d233140b7e30880739a42c4.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,336,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\7d610aae49bf4f979e16c2d8859f5f87.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\7d610aae49bf4f979e16c2d8859f5f87.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,337,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\7e86aee54688699519f47582c4d44bf3.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\7e86aee54688699519f47582c4d44bf3.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,338,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\7e9efb8ee0bae7af280f5ea091f8d245.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\7e9efb8ee0bae7af280f5ea091f8d245.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,339,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\7eda1e28e4cee7d8016276c87b76259f.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\7eda1e28e4cee7d8016276c87b76259f.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,340,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\7f5eab5de5307d4ae8e2a0fa99c0b41a.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\7f5eab5de5307d4ae8e2a0fa99c0b41a.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,341,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8004676ecf95af8cee446cbcd139a938.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8004676ecf95af8cee446cbcd139a938.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,342,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8036ddc6d564439af50497faef05eec3.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8036ddc6d564439af50497faef05eec3.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,343,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\80566fdc49f6da7e1a3e5f69bda6d299.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\80566fdc49f6da7e1a3e5f69bda6d299.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,344,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\80caa435b6ab5edaff4a0a758ffaec6e.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\80caa435b6ab5edaff4a0a758ffaec6e.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,345,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\80f2bd216bbb01b56cf50c9a85f79233.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\80f2bd216bbb01b56cf50c9a85f79233.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,346,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\810491951571933b11959743e41a704b.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\810491951571933b11959743e41a704b.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,347,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\816008f1b6e1fd740b3b52bb9e258377.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\816008f1b6e1fd740b3b52bb9e258377.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,348,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\828c239be4afbb409fc1c190360a73c9.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\828c239be4afbb409fc1c190360a73c9.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,349,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\82d5f09eac7d3abea784450255fddc78.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\82d5f09eac7d3abea784450255fddc78.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,350,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\82f62718d5385a45eb2b328b3a90fbdd.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\82f62718d5385a45eb2b328b3a90fbdd.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,351,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\83e7cd905776606181931c7b695db12f.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\83e7cd905776606181931c7b695db12f.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,352,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\84a27b87601b81cd39889ced2d489f70.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\84a27b87601b81cd39889ced2d489f70.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,353,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\84c87b7beb63b5b3ac76ed9da17c7033.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\84c87b7beb63b5b3ac76ed9da17c7033.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,354,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\84c887e039ef9c6f05eac4a7920a3bab.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\84c887e039ef9c6f05eac4a7920a3bab.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,355,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\861788e0e73283c8872552da6e6a4b7f.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\861788e0e73283c8872552da6e6a4b7f.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,356,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8649d84b0796e9deccdd4f6bd8d4e998.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8649d84b0796e9deccdd4f6bd8d4e998.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,357,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\865a0a1a1781b55fa40887566aa9cd67.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\865a0a1a1781b55fa40887566aa9cd67.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,358,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\86ea362edec93fb69697ad8e6920d0d7.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\86ea362edec93fb69697ad8e6920d0d7.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,359,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8708b2d996ae54a106918d7b115ecfea.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8708b2d996ae54a106918d7b115ecfea.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,360,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\87a516c6446958f3f56cf3e4ab8a0c5f.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\87a516c6446958f3f56cf3e4ab8a0c5f.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,361,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\87a8df2f22475c7200ebe891d0f25b88.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\87a8df2f22475c7200ebe891d0f25b88.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,362,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\886159a41e7589ba0d0713980591e27d.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\886159a41e7589ba0d0713980591e27d.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,363,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8900e436ef9c73811c793b32127de1b8.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8900e436ef9c73811c793b32127de1b8.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,364,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\892e41c7ed24db564a46d384de10c99c.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\892e41c7ed24db564a46d384de10c99c.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,365,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8933f5b721da3ab96e2a6b7efa61fc24.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8933f5b721da3ab96e2a6b7efa61fc24.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,366,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\89e503ac5a54714d03b313b1a6fac252.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\89e503ac5a54714d03b313b1a6fac252.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,367,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\89e6ab133f587191383608ee04cea79a.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\89e6ab133f587191383608ee04cea79a.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,368,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8a482be3ab941b8b011bd9badcb6c094.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8a482be3ab941b8b011bd9badcb6c094.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,369,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8a81e64b8258068648760ba016d0d3a6.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8a81e64b8258068648760ba016d0d3a6.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,370,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8a9f6de8179f600733be50c16c7b929e.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8a9f6de8179f600733be50c16c7b929e.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,371,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8ac12a69ad57ca73535e04b6cfba5edb.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8ac12a69ad57ca73535e04b6cfba5edb.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,372,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8ae85268313b0db2f58d2193aab645c9.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8ae85268313b0db2f58d2193aab645c9.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,373,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8bbf80bd095c75b2207ef57a277a661d.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8bbf80bd095c75b2207ef57a277a661d.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,374,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8cacb3b69e1fcc845537d1e4a7c1c5ab.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8cacb3b69e1fcc845537d1e4a7c1c5ab.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,375,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8d435f703d51586aa164b24e5ec3b9b0.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8d435f703d51586aa164b24e5ec3b9b0.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,376,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8d6a0dcadf3c7322e146e729f4ac4ebf.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8d6a0dcadf3c7322e146e729f4ac4ebf.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,377,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8de556d9cd8d026b8eba03870cc6acba.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8de556d9cd8d026b8eba03870cc6acba.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,378,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8eb38ce22b1b5323c2dad3a92c79e1bd.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8eb38ce22b1b5323c2dad3a92c79e1bd.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,379,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\8eb496d5dd817b996672eab35e7de8f4.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\8eb496d5dd817b996672eab35e7de8f4.png,mapped_to_project3_raw_png
