file_path,category,purpose,status,main_functions,imports,inputs,outputs,formal_or_legacy,thesis_section,evidence_level,notes
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/error_analysis/baseline_correct_proposed_wrong.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,data\processed\bbox_crops_224\2_pleural_thickening\2860567dbd5d3f2597072e0b0e45ccd6_class2_radR9_bbox0003.png; data\processed\bbox_crops_224\2_pleural_thickening\4308b795084095f21117491e3b07f2a7_class2_radR10_bbox0011.png; data\processed\bbox_crops_224\2_pleural_thickening\91e721ea0143333c5efe5dfb8ca98746_class2_radR10_bbox0010.png; data\processed\bbox_crops_224\2_pleural_thickening\91e721ea0143333c5efe5dfb8ca98746_class2_radR9_bbox0009.png; data\processed\bbox_crops_224\2_pleural_thickening\b489964b59d3f6f9070e45a02e469d8b_class2_radR9_bbox0009.png; data\processed\bbox_crops_224\2_pleural_thickening\bda862be2d20d538b558300c97b8255c_class2_radR9_bbox0001.png; data\processed\bbox_crops_224\2_pleural_thickening\bda862be2d20d538b558300c97b8255c_class2_radR9_bbox0003.png; data\processed\bbox_crops_224\2_pleural_thickening\e31be972e181987a8600a8700c1ebe88_class2_radR10_bbox0004.png; data\processed\bbox_crops_224\2_pleural_thickening\e31be972e181987a8600a8700c1ebe88_class2_radR8_bbox0019.png; data\processed\bbox_crops_224\2_pleural_thickening\e31be972e181987a8600a8700c1ebe88_class2_radR9_bbox0003.png; data\processed\bbox_crops_224\2_pleural_thickening\e31be972e181987a8600a8700c1ebe88_class2_radR9_bbox0021.png; data\processed\bbox_crops_224\3_pulmonary_fibrosis\44ff83f86f81c54ed2540ccddcc68263_class3_radR8_bbox0003.png,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/error_analysis/baseline_wrong_proposed_correct.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,data\processed\bbox_crops_224\2_pleural_thickening\23f267e42a7e9f496aa143fe11f241ff_class2_radR9_bbox0009.png; data\processed\bbox_crops_224\2_pleural_thickening\3124a602cb56b2a41271a8b658410457_class2_radR9_bbox0006.png; data\processed\bbox_crops_224\2_pleural_thickening\3124a602cb56b2a41271a8b658410457_class2_radR9_bbox0011.png; data\processed\bbox_crops_224\2_pleural_thickening\4308b795084095f21117491e3b07f2a7_class2_radR10_bbox0023.png; data\processed\bbox_crops_224\2_pleural_thickening\551456e08a1327bdba41297c8ebb8c6f_class2_radR9_bbox0002.png; data\processed\bbox_crops_224\2_pleural_thickening\900fa6baa0c15f5c96eaed57294ec6d4_class2_radR9_bbox0004.png; data\processed\bbox_crops_224\2_pleural_thickening\9278f10a8ff708a2cb687a2f0366ad74_class2_radR10_bbox0003.png; data\processed\bbox_crops_224\2_pleural_thickening\b117813585c3d832d90eabc3cce04721_class2_radR9_bbox0002.png; data\processed\bbox_crops_224\2_pleural_thickening\bbc8cca2bda1c6bc5b66715a12830d78_class2_radR9_bbox0004.png; data\processed\bbox_crops_224\2_pleural_thickening\bbc8cca2bda1c6bc5b66715a12830d78_class2_radR9_bbox0010.png; data\processed\bbox_crops_224\2_pleural_thickening\e31be972e181987a8600a8700c1ebe88_class2_radR9_bbox0015.png; data\processed\bbox_crops_224\2_pleural_thickening\ee87cffb47722b3161ea80a75fa307a4_class2_radR10_bbox0001.png,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/error_analysis/both_wrong_different_prediction.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,data\processed\bbox_crops_224\2_pleural_thickening\d6d95f11e158dafc5fe2955b81192f51_class2_radR10_bbox0009.png; data\processed\bbox_crops_224\2_pleural_thickening\ee87cffb47722b3161ea80a75fa307a4_class2_radR9_bbox0003.png,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/error_analysis/both_wrong_same_prediction.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,data\processed\bbox_crops_224\1_cardiomegaly\c8205cbdfff77ee90770156c3075a38f_class1_radR11_bbox0004.png; data\processed\bbox_crops_224\2_pleural_thickening\1bbd7232924e951e7fa87ffa0f62ec3d_class2_radR9_bbox0001.png; data\processed\bbox_crops_224\2_pleural_thickening\23f267e42a7e9f496aa143fe11f241ff_class2_radR10_bbox0006.png; data\processed\bbox_crops_224\2_pleural_thickening\2860567dbd5d3f2597072e0b0e45ccd6_class2_radR8_bbox0007.png; data\processed\bbox_crops_224\2_pleural_thickening\28d769becacfbdeebab6d3fda7322cf7_class2_radR10_bbox0008.png; data\processed\bbox_crops_224\2_pleural_thickening\2a848e44e179f5e9b7d708835cfa5109_class2_radR10_bbox0004.png; data\processed\bbox_crops_224\2_pleural_thickening\2a848e44e179f5e9b7d708835cfa5109_class2_radR9_bbox0005.png; data\processed\bbox_crops_224\2_pleural_thickening\3124a602cb56b2a41271a8b658410457_class2_radR10_bbox0001.png; data\processed\bbox_crops_224\2_pleural_thickening\3ff22a602b26d804863daaf6b7230d47_class2_radR9_bbox0003.png; data\processed\bbox_crops_224\2_pleural_thickening\4308b795084095f21117491e3b07f2a7_class2_radR9_bbox0005.png; data\processed\bbox_crops_224\2_pleural_thickening\4b6ca2a1a046bd045ea254e6550c8b5c_class2_radR9_bbox0001.png; data\processed\bbox_crops_224\2_pleural_thickening\4b6ca2a1a046bd045ea254e6550c8b5c_class2_radR9_bbox0006.png,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/error_analysis/error_transition_matrix.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/error_analysis/largest_confidence_changes.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,data\processed\bbox_crops_224\0_aortic_enlargement\da9778a74d1eb6016acd497948eae1d1_class0_radR10_bbox0005.png; data\processed\bbox_crops_224\2_pleural_thickening\0c76c19b3f015e0387dd2adcbef86182_class2_radR10_bbox0001.png; data\processed\bbox_crops_224\2_pleural_thickening\23f267e42a7e9f496aa143fe11f241ff_class2_radR10_bbox0006.png; data\processed\bbox_crops_224\2_pleural_thickening\23f267e42a7e9f496aa143fe11f241ff_class2_radR9_bbox0009.png; data\processed\bbox_crops_224\2_pleural_thickening\2860567dbd5d3f2597072e0b0e45ccd6_class2_radR9_bbox0003.png; data\processed\bbox_crops_224\2_pleural_thickening\3124a602cb56b2a41271a8b658410457_class2_radR10_bbox0001.png; data\processed\bbox_crops_224\2_pleural_thickening\3124a602cb56b2a41271a8b658410457_class2_radR9_bbox0006.png; data\processed\bbox_crops_224\2_pleural_thickening\3124a602cb56b2a41271a8b658410457_class2_radR9_bbox0011.png; data\processed\bbox_crops_224\2_pleural_thickening\4b6ca2a1a046bd045ea254e6550c8b5c_class2_radR9_bbox0001.png; data\processed\bbox_crops_224\2_pleural_thickening\58e1820f96aa84a141c9e217c46dfe71_class2_radR8_bbox0006.png; data\processed\bbox_crops_224\2_pleural_thickening\58e1820f96aa84a141c9e217c46dfe71_class2_radR9_bbox0010.png; data\processed\bbox_crops_224\2_pleural_thickening\717b848dae42dc6c33d6d3a5754e690b_class2_radR10_bbox0005.png,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/fairness_audit.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,config_copies; config_sha256; dataloader_workers,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/fairness_audit.txt,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,config_copies; config_sha256; dataloader_workers,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/final_comparison_report.md,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/final_comparison_summary.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,config_copies; config_sha256; dataloader_workers; outputs_modified,outputs_modified,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/predictions/paired_test_predictions.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,data\processed\bbox_crops_224\0_aortic_enlargement\0c25b330d5b20498108b343c644f2a1c_class0_radR10_bbox0004.png; data\processed\bbox_crops_224\0_aortic_enlargement\0c25b330d5b20498108b343c644f2a1c_class0_radR8_bbox0001.png; data\processed\bbox_crops_224\0_aortic_enlargement\0c25b330d5b20498108b343c644f2a1c_class0_radR9_bbox0005.png; data\processed\bbox_crops_224\0_aortic_enlargement\0c31081e8ada2990bcbef0f12ea60b07_class0_radR10_bbox0002.png; data\processed\bbox_crops_224\0_aortic_enlargement\0c31081e8ada2990bcbef0f12ea60b07_class0_radR8_bbox0001.png; data\processed\bbox_crops_224\0_aortic_enlargement\0c31081e8ada2990bcbef0f12ea60b07_class0_radR9_bbox0003.png; data\processed\bbox_crops_224\0_aortic_enlargement\0c76c19b3f015e0387dd2adcbef86182_class0_radR10_bbox0002.png; data\processed\bbox_crops_224\0_aortic_enlargement\0c76c19b3f015e0387dd2adcbef86182_class0_radR8_bbox0006.png; data\processed\bbox_crops_224\0_aortic_enlargement\10e7dac260f11046164aa94f2d8add9f_class0_radR10_bbox0002.png; data\processed\bbox_crops_224\0_aortic_enlargement\10e7dac260f11046164aa94f2d8add9f_class0_radR8_bbox0001.png; data\processed\bbox_crops_224\0_aortic_enlargement\10e7dac260f11046164aa94f2d8add9f_class0_radR9_bbox0003.png; data\processed\bbox_crops_224\0_aortic_enlargement\12e0e910766f2d1b1ccda7c32051643f_class0_radR10_bbox0003.png,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/research_conclusion.md,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/statistics/cluster_bootstrap_metadata.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/statistics/cluster_bootstrap_results.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/statistics/mcnemar_supplementary.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/statistics/paired_correctness_table.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/tables/overall_metrics_comparison.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/tables/per_class_auroc_summary.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/tables/per_class_f1_summary.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/tables/per_class_metrics_comparison.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/final_comparison/tables/training_efficiency_comparison.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/phase1_distillation/config/environment.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/phase1_distillation/config/phase1_config.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,dataset_rows; outputs\\raddino_feature_cache\\balanced_945_seed42\\roi_manifest.csv; outputs\\raddino_feature_cache\\balanced_945_seed42\\teacher_features.pt,outputs\\raddino_feature_cache\\balanced_945_seed42\\roi_manifest.csv; outputs\\raddino_feature_cache\\balanced_945_seed42\\teacher_features.pt,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/phase1_distillation/config/pip_freeze.txt,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/phase1_distillation/diagnostics/augmentation_audit.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\077c76dffde69c0b90c28d78ef2ac31e_class0_radR10_bbox0001.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\1b420f79b18aeb2c7644d4998d313f37_class0_radR9_bbox0005.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\1d0b8741c4689494aed1c1859eb891dc_class0_radR9_bbox0001__aug_brightness_0093_f105.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\1f80202df9f9ee45002ea22f2f29d31f_class0_radR9_bbox0004.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\2583527ca7c4a6e278fb4506ba8637ab_class0_radR10_bbox0001.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\aabc4acd6a8f6c27828a11701675a6e7_class0_radR10_bbox0009.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\b99a097e12daedcc1d269899c813db0c_class0_radR10_bbox0006.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\d7bbb290f6691900ee45ea1ed1d5787f_class0_radR10_bbox0003.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\f491935369d316678118cd07d5646de6_class0_radR8_bbox0010__aug_brightness_0095_f103.png; outputs\\roi_balanced_224\\balanced_945_seed42\\1_cardiomegaly\\1c2621f624311e2ab55fb909b3b53d19_class1_radR10_bbox0008.png; outputs\\roi_balanced_224\\balanced_945_seed42\\1_cardiomegaly\\9fd7ae7f030dbd0185a3984704dcdc5d_class1_radR10_bbox0002__aug_brightness_0045_f103.png; outputs\\roi_balanced_224\\balanced_945_seed42\\1_cardiomegaly\\d936f8115e8be8a46c5933decd3b6b94_class1_radR10_bbox0010.png,outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\077c76dffde69c0b90c28d78ef2ac31e_class0_radR10_bbox0001.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\1b420f79b18aeb2c7644d4998d313f37_class0_radR9_bbox0005.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\1d0b8741c4689494aed1c1859eb891dc_class0_radR9_bbox0001__aug_brightness_0093_f105.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\1f80202df9f9ee45002ea22f2f29d31f_class0_radR9_bbox0004.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\2583527ca7c4a6e278fb4506ba8637ab_class0_radR10_bbox0001.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\aabc4acd6a8f6c27828a11701675a6e7_class0_radR10_bbox0009.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\b99a097e12daedcc1d269899c813db0c_class0_radR10_bbox0006.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\d7bbb290f6691900ee45ea1ed1d5787f_class0_radR10_bbox0003.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\f491935369d316678118cd07d5646de6_class0_radR8_bbox0010__aug_brightness_0095_f103.png; outputs\\roi_balanced_224\\balanced_945_seed42\\1_cardiomegaly\\1c2621f624311e2ab55fb909b3b53d19_class1_radR10_bbox0008.png; outputs\\roi_balanced_224\\balanced_945_seed42\\1_cardiomegaly\\9fd7ae7f030dbd0185a3984704dcdc5d_class1_radR10_bbox0002__aug_brightness_0045_f103.png; outputs\\roi_balanced_224\\balanced_945_seed42\\1_cardiomegaly\\d936f8115e8be8a46c5933decd3b6b94_class1_radR10_bbox0010.png,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/phase1_distillation/diagnostics/phase1_final_audit.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\raddino_convnext_tiny_experiment_seed42\\phase1_distillation\\checkpoints\\best.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase1_distillation\\checkpoints\\distilled_convnext_tiny_backbone.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase1_distillation\\checkpoints\\last.pt,outputs\\raddino_convnext_tiny_experiment_seed42\\phase1_distillation\\checkpoints\\best.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase1_distillation\\checkpoints\\distilled_convnext_tiny_backbone.pt; outputs\\raddino_convnext_tiny_experiment_seed42\\phase1_distillation\\checkpoints\\last.pt,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/phase1_distillation/diagnostics/stage0_smoke_test.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\077c76dffde69c0b90c28d78ef2ac31e_class0_radR10_bbox0001.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\1b420f79b18aeb2c7644d4998d313f37_class0_radR9_bbox0005.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\1d0b8741c4689494aed1c1859eb891dc_class0_radR9_bbox0001__aug_brightness_0093_f105.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\1f80202df9f9ee45002ea22f2f29d31f_class0_radR9_bbox0004.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\2583527ca7c4a6e278fb4506ba8637ab_class0_radR10_bbox0001.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\aabc4acd6a8f6c27828a11701675a6e7_class0_radR10_bbox0009.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\b99a097e12daedcc1d269899c813db0c_class0_radR10_bbox0006.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\d7bbb290f6691900ee45ea1ed1d5787f_class0_radR10_bbox0003.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\f491935369d316678118cd07d5646de6_class0_radR8_bbox0010__aug_brightness_0095_f103.png; outputs\\roi_balanced_224\\balanced_945_seed42\\1_cardiomegaly\\1c2621f624311e2ab55fb909b3b53d19_class1_radR10_bbox0008.png; outputs\\roi_balanced_224\\balanced_945_seed42\\1_cardiomegaly\\9fd7ae7f030dbd0185a3984704dcdc5d_class1_radR10_bbox0002__aug_brightness_0045_f103.png; outputs\\roi_balanced_224\\balanced_945_seed42\\1_cardiomegaly\\d936f8115e8be8a46c5933decd3b6b94_class1_radR10_bbox0010.png,outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\077c76dffde69c0b90c28d78ef2ac31e_class0_radR10_bbox0001.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\1b420f79b18aeb2c7644d4998d313f37_class0_radR9_bbox0005.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\1d0b8741c4689494aed1c1859eb891dc_class0_radR9_bbox0001__aug_brightness_0093_f105.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\1f80202df9f9ee45002ea22f2f29d31f_class0_radR9_bbox0004.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\2583527ca7c4a6e278fb4506ba8637ab_class0_radR10_bbox0001.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\aabc4acd6a8f6c27828a11701675a6e7_class0_radR10_bbox0009.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\b99a097e12daedcc1d269899c813db0c_class0_radR10_bbox0006.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\d7bbb290f6691900ee45ea1ed1d5787f_class0_radR10_bbox0003.png; outputs\\roi_balanced_224\\balanced_945_seed42\\0_aortic_enlargement\\f491935369d316678118cd07d5646de6_class0_radR8_bbox0010__aug_brightness_0095_f103.png; outputs\\roi_balanced_224\\balanced_945_seed42\\1_cardiomegaly\\1c2621f624311e2ab55fb909b3b53d19_class1_radR10_bbox0008.png; outputs\\roi_balanced_224\\balanced_945_seed42\\1_cardiomegaly\\9fd7ae7f030dbd0185a3984704dcdc5d_class1_radR10_bbox0002__aug_brightness_0045_f103.png; outputs\\roi_balanced_224\\balanced_945_seed42\\1_cardiomegaly\\d936f8115e8be8a46c5933decd3b6b94_class1_radR10_bbox0010.png,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/phase1_distillation/diagnostics/training_failure.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,data/156,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/phase1_distillation/metrics/phase1_metrics.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/phase1_distillation/phase1_training_summary.md,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/phase2_baseline_imagenet/config/baseline_experiment_config.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,config_path; config_sha256; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet; outputs\\raddino_convnext_tiny_experiment_seed42\\shared_phase2_finetune_config.json; weights_enum,outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_baseline_imagenet; outputs\\raddino_convnext_tiny_experiment_seed42\\shared_phase2_finetune_config.json,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/phase2_baseline_imagenet/config/environment.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/phase2_baseline_imagenet/config/pip_freeze.txt,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
outputs/raddino_convnext_tiny_experiment_seed42/phase2_baseline_imagenet/config/shared_phase2_finetune_config.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,data_loader; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\image_id_split_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\shared_training_protocol.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\test_roi_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\train_roi_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\val_roi_manifest.csv,outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\image_id_split_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\shared_training_protocol.json; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\test_roi_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\train_roi_manifest.csv; outputs\\raddino_convnext_tiny_experiment_seed42\\phase2_split\\val_roi_manifest.csv,正式性依所在實驗資料夾與欄位內容判定,方法/實驗結果：ROI 與 RAD-DINO 蒸餾,high,
